EEG_Fp1,EEG_Fp2
1.7e-05,2.3e-05
1.2e-05,1.6e-05
1.3e-05,1.6e-05
1.3e-05,2.4e-05
1.6e-05,2e-05
1.4e-05,2.1e-05
1.4e-05,1.8e-05
1.9e-05,2.5e-05
1.3e-05,1.5e-05
5e-06,7e-06
4e-06,7e-06
4e-06,1e-05
8e-06,1.4e-05
6e-06,3e-06
-3e-06,-1.2e-05
-2e-05,-8e-06
-1e-06,2.5e-05
6e-06,1.4e-05
6e-06,9e-06
3e-06,1.7e-05
1e-06,1.2e-05
0.0,4e-06
-5e-06,0.0
-1e-06,7e-06
2e-06,9e-06
7e-06,1.7e-05
-3e-06,1.2e-05
-1e-06,1.3e-05
-2e-06,2e-05
-4e-06,1.4e-05
-5e-06,9e-06
-4e-06,8e-06
-5e-06,1e-05
-1e-06,1.5e-05
-5e-06,1.3e-05
-5e-06,1.3e-05
-7e-06,1.2e-05
-9e-06,2.1e-05
-1.1e-05,1.2e-05
-1.8e-05,-3e-06
-1e-05,5e-06
-1.2e-05,5e-06
-6e-06,9e-06
-1.3e-05,7e-06
-1.7e-05,1.1e-05
-1.9e-05,9e-06
-1.7e-05,1.2e-05
-2.4e-05,-4e-06
-2.7e-05,0.0
-2.8e-05,-4e-06
-1.5e-05,4e-06
-1.2e-05,6e-06
-1.5e-05,0.0
-2.1e-05,-6e-06
-5e-06,1.3e-05
-7e-06,8e-06
-1.6e-05,7e-06
-1.2e-05,1.5e-05
-2e-06,2e-05
-9e-06,9e-06
-2.1e-05,-1e-06
-2.3e-05,-4e-06
-2.8e-05,-6e-06
-2.4e-05,-9e-06
-2.6e-05,-2.3e-05
-1e-05,-1e-06
-1.6e-05,-2e-06
-1.6e-05,-2e-06
-1.4e-05,-3e-06
-1.1e-05,-1e-06
-2e-06,0.0
4e-06,1.1e-05
-1.8e-05,-1.2e-05
-1.2e-05,-4e-06
-5e-06,4e-06
-6e-06,5e-06
1.6e-05,1.5e-05
6e-06,4e-06
-1.1e-05,-1.7e-05
-9e-06,-7e-06
1.4e-05,1.6e-05
-2e-06,-5e-06
-4e-06,-2e-06
-1.2e-05,-5e-06
-1e-06,3e-06
-4e-06,3e-06
-1.1e-05,-5e-06
-1.2e-05,-1.2e-05
-4e-06,9e-06
0.0,8e-06
-6e-06,-3e-06
-1e-05,-6e-06
-5e-06,-3e-06
0.0,4e-06
-8e-06,0.0
-4e-06,-0.0
-8e-06,-1e-06
-1e-06,5e-06
-9e-06,2e-06
-6e-06,4e-06
2e-06,8e-06
8e-06,4e-06
7e-06,0.0
-5e-06,0.0
0.0,1.3e-05
4e-06,7e-06
8e-06,1e-06
9e-06,5e-06
1.3e-05,6e-06
9e-06,5e-06
1.4e-05,9e-06
1e-06,6e-06
1.8e-05,2e-05
2.3e-05,2.2e-05
2.5e-05,2e-05
1.5e-05,9e-06
9e-06,8e-06
1e-05,8e-06
2.1e-05,1.8e-05
2.1e-05,1.1e-05
8e-06,7e-06
1.6e-05,1.5e-05
2.6e-05,2.4e-05
1.6e-05,7e-06
1.1e-05,1e-06
1.7e-05,6e-06
1.5e-05,1.4e-05
1.6e-05,1.3e-05
1.4e-05,1.2e-05
1.1e-05,1.3e-05
1e-05,1.4e-05
2e-05,1.5e-05
9e-06,0.0
-1.6e-05,-1.9e-05
9e-06,0.0
2.4e-05,2.4e-05
1.1e-05,-4e-06
1.6e-05,6e-06
1.1e-05,4e-06
1.6e-05,8e-06
1.5e-05,6e-06
5e-06,-7e-06
2e-06,-1.1e-05
6e-06,-1e-06
3e-06,5e-06
-1e-06,-5e-06
-5e-06,-8e-06
-3e-06,-6e-06
3e-06,-4e-06
1e-06,-1.1e-05
4e-06,-3e-06
1.2e-05,1e-06
1e-05,-0.0
7e-06,-5e-06
-3e-06,-1.2e-05
5e-06,-5e-06
6e-06,0.0
1.1e-05,3e-06
1.1e-05,-3e-06
2e-06,-1.2e-05
9e-06,-2e-06
1.2e-05,-0.0
1.1e-05,1e-06
1.6e-05,6e-06
2.2e-05,7e-06
2.5e-05,4e-06
2.2e-05,-1e-06
2.3e-05,5e-06
3e-05,1.3e-05
2.8e-05,1.3e-05
2e-05,3e-06
1.5e-05,-6e-06
2.6e-05,8e-06
2.8e-05,1.7e-05
2.4e-05,8e-06
1.9e-05,5e-06
3e-05,2.1e-05
3.4e-05,2.3e-05
3.1e-05,2.4e-05
3e-05,2.3e-05
3.4e-05,2.4e-05
3.4e-05,2.9e-05
3.9e-05,3e-05
3.4e-05,3.1e-05
2.7e-05,2.6e-05
2.4e-05,2.7e-05
2.9e-05,3e-05
2e-05,1.9e-05
1.3e-05,8e-06
1.6e-05,9e-06
2.3e-05,1.9e-05
2.1e-05,1.9e-05
2.3e-05,2.1e-05
2.1e-05,2e-05
2.7e-05,2.4e-05
2.6e-05,2.2e-05
1.6e-05,9e-06
8e-06,2e-06
1.5e-05,1.9e-05
2.1e-05,2.2e-05
2.2e-05,1.1e-05
1.7e-05,8e-06
1.5e-05,4e-06
1.6e-05,3e-06
1e-05,-3e-06
9e-06,3e-06
4e-06,-0.0
1.1e-05,6e-06
2e-05,1.3e-05
1.2e-05,2e-06
1.4e-05,5e-06
1.5e-05,1.3e-05
1.4e-05,4e-06
1e-06,-1.4e-05
-3e-06,-1.5e-05
2e-06,2e-06
1.7e-05,7e-06
8e-06,-1.7e-05
1e-06,-1.8e-05
2.2e-05,9e-06
3e-05,1.6e-05
2e-05,8e-06
1.7e-05,6e-06
1.3e-05,-2e-06
2e-05,1.7e-05
1.7e-05,7e-06
1.1e-05,0.0
1.2e-05,-4e-06
1.6e-05,8e-06
1.6e-05,1e-05
-2e-06,-1.1e-05
3e-06,-1e-05
1.1e-05,0.0
1.3e-05,1e-06
5e-06,-0.0
1e-06,-3e-06
6e-06,4e-06
8e-06,7e-06
5e-06,-5e-06
0.0,-7e-06
9e-06,1e-06
1.1e-05,2e-06
9e-06,-1e-06
2e-06,-8e-06
8e-06,-5e-06
1e-06,-4e-06
3e-06,-2e-06
-0.0,-8e-06
-3e-06,-8e-06
-0.0,-5e-06
2e-06,-2e-06
-1e-06,-1.3e-05
-4e-06,-1.7e-05
2e-06,-1e-05
1.1e-05,3e-06
3e-06,-8e-06
-2.2e-05,-2.2e-05
-2.4e-05,-2.9e-05
1.5e-05,-6e-06
2.7e-05,1.3e-05
1.3e-05,-1e-06
1.8e-05,7e-06
3.1e-05,1.9e-05
3e-05,1.6e-05
2.7e-05,1.4e-05
3e-05,1.9e-05
2.3e-05,1.3e-05
2.6e-05,1.4e-05
2.5e-05,1.3e-05
1.1e-05,4e-06
1.6e-05,2e-06
1.9e-05,1.1e-05
1.4e-05,2e-06
8e-06,1e-06
7e-06,-5e-06
1e-05,-1e-06
1.5e-05,6e-06
4e-06,3e-06
1e-05,2e-06
1.3e-05,5e-06
2e-05,1.3e-05
6e-06,1e-06
4e-06,-5e-06
3e-06,-4e-06
9e-06,1.1e-05
9e-06,9e-06
1.1e-05,1.2e-05
1.5e-05,1.3e-05
2.1e-05,1.3e-05
2.1e-05,7e-06
9e-06,-8e-06
2e-06,-1.5e-05
7e-06,-3e-06
1e-05,4e-06
3e-06,-5e-06
-1e-06,-8e-06
0.0,-0.0
1.1e-05,8e-06
6e-06,-1e-06
-2e-06,-7e-06
-4e-06,-7e-06
9e-06,7e-06
8e-06,-0.0
-4e-06,-7e-06
-0.0,-3e-06
3e-06,-3e-06
-0.0,-1.1e-05
0.0,-1.7e-05
7e-06,-4e-06
6e-06,2e-06
7e-06,3e-06
-6e-06,-9e-06
-2e-06,-5e-06
-3e-06,-3e-06
8e-06,8e-06
0.0,-4e-06
2e-06,-6e-06
-5e-06,-1.7e-05
-1.5e-05,-2.5e-05
-1.2e-05,-8e-06
-2e-06,4e-06
-4e-06,6e-06
2e-06,8e-06
-4e-06,4e-06
-9e-06,8e-06
-1.3e-05,1e-05
1e-06,3e-05
4e-06,2.3e-05
-7e-06,1e-05
-7e-06,7e-06
-5e-06,1.3e-05
3e-06,1.9e-05
-7e-06,7e-06
-9e-06,6e-06
-1.4e-05,4e-06
-5e-06,1.2e-05
-1.4e-05,9e-06
-2e-05,8e-06
-9e-06,1.8e-05
-3e-06,1.9e-05
-1.3e-05,1e-05
-1.9e-05,4e-06
-1.4e-05,5e-06
-1.5e-05,5e-06
-1.9e-05,3e-06
-2.5e-05,-6e-06
-2.7e-05,-3e-06
-2e-05,7e-06
-1.7e-05,4e-06
-2.8e-05,-1.1e-05
-2.9e-05,-8e-06
-3e-05,0.0
-2e-05,4e-06
-2.5e-05,-2e-06
-2.4e-05,-0.0
-1.9e-05,-8e-06
-1.8e-05,0.0
-2.3e-05,-4e-06
-3.1e-05,-4e-06
-3.5e-05,-1.3e-05
-3.1e-05,-3e-06
-2.9e-05,-1.1e-05
-3e-05,-4e-06
-3e-05,-6e-06
-2.1e-05,1e-06
-1.5e-05,9e-06
-2.4e-05,-9e-06
-2.5e-05,-1e-05
-2.4e-05,-7e-06
-2.4e-05,2e-06
-3e-05,-1e-05
-3.8e-05,-2.5e-05
-4.6e-05,-2.5e-05
-2.4e-05,8e-06
-2.3e-05,5e-06
-2.8e-05,1e-06
-2.2e-05,2e-06
-3e-05,-3e-06
-2.3e-05,5e-06
-3.8e-05,-1.4e-05
-4.4e-05,-2.3e-05
-3.9e-05,-1.2e-05
-3.8e-05,-8e-06
-5e-05,-2.4e-05
-5.1e-05,-2.6e-05
-5.8e-05,-2.6e-05
-5.5e-05,-2.2e-05
-6e-05,-2.5e-05
-6.2e-05,-3.1e-05
-5.7e-05,-2.4e-05
-5.3e-05,-2.1e-05
-5.2e-05,-2.6e-05
-5.6e-05,-3.3e-05
-5.5e-05,-2.8e-05
-5.5e-05,-2.8e-05
-5.6e-05,-2.6e-05
-6.2e-05,-3.1e-05
-6.2e-05,-3e-05
-5.6e-05,-2.5e-05
-5.7e-05,-2.5e-05
-7.1e-05,-3.7e-05
-6.6e-05,-3e-05
-6.6e-05,-3e-05
-5.5e-05,-2.7e-05
-6.2e-05,-3.4e-05
-6.4e-05,-3.5e-05
-5.9e-05,-2.5e-05
-5.8e-05,-2.5e-05
-6.6e-05,-3.5e-05
-7.1e-05,-3.8e-05
-7.5e-05,-4.2e-05
-7.2e-05,-3.9e-05
-6.8e-05,-3.9e-05
-6.7e-05,-4.3e-05
-6.3e-05,-3.6e-05
-6.3e-05,-4.1e-05
-6.3e-05,-3.4e-05
-6.6e-05,-3.4e-05
-8.5e-05,-4.2e-05
-9.7e-05,-5.9e-05
-5.9e-05,-3e-05
-5e-05,-2.3e-05
-6.7e-05,-2.6e-05
-6.3e-05,-3.2e-05
-4.1e-05,-1.1e-05
-6e-05,-3.3e-05
-5.1e-05,-2.7e-05
-4.6e-05,-2.5e-05
-4.4e-05,-2.6e-05
-5.1e-05,-3e-05
-5.7e-05,-3.6e-05
-6.9e-05,-4.3e-05
-6e-05,-3.1e-05
-4.7e-05,-2.7e-05
-5.1e-05,-4e-05
-4.8e-05,-3.8e-05
-4.7e-05,-3.4e-05
-4.5e-05,-2.4e-05
-4.8e-05,-3.2e-05
-5.8e-05,-3.5e-05
-6e-05,-3.6e-05
-5.1e-05,-3e-05
-5.1e-05,-3.4e-05
-6.4e-05,-4.5e-05
-5.9e-05,-4.6e-05
-6e-05,-4.4e-05
-6.3e-05,-4.2e-05
-6.8e-05,-4.8e-05
-6.2e-05,-4.3e-05
-6.4e-05,-4.2e-05
-5.5e-05,-3.5e-05
-6.2e-05,-4.4e-05
-6.3e-05,-4.5e-05
-5.2e-05,-3.8e-05
-4.3e-05,-3.2e-05
-3.7e-05,-2.9e-05
-3.3e-05,-2.1e-05
-1.9e-05,-1.2e-05
-5e-06,6e-06
-3e-06,5e-06
4e-06,7e-06
2.7e-05,2.1e-05
3.1e-05,2.4e-05
4.3e-05,3e-05
3.6e-05,2.4e-05
3.7e-05,2.5e-05
4.2e-05,3.4e-05
4.7e-05,4.1e-05
5.6e-05,4.2e-05
5.4e-05,4.7e-05
5.8e-05,4.4e-05
7.1e-05,5.8e-05
6.2e-05,5e-05
4.9e-05,3.3e-05
4.7e-05,4.2e-05
4.3e-05,4.2e-05
3.6e-05,3.3e-05
2.9e-05,2.6e-05
3e-05,3.3e-05
3e-05,3.5e-05
3.3e-05,3.7e-05
1e-05,2.4e-05
2e-05,3e-05
1.3e-05,2.5e-05
2.5e-05,3.4e-05
1.6e-05,1.9e-05
2e-05,1.8e-05
1.7e-05,2.3e-05
2.8e-05,3.1e-05
2.9e-05,2.4e-05
2.4e-05,2.4e-05
3.2e-05,3.2e-05
4.6e-05,4e-05
4.3e-05,3.8e-05
4.4e-05,3.4e-05
4.9e-05,3.8e-05
5e-05,4.1e-05
5.8e-05,4.2e-05
5.1e-05,3.4e-05
5.7e-05,4e-05
6.4e-05,5.1e-05
7e-05,5.5e-05
6.2e-05,5.3e-05
6.3e-05,5.7e-05
7.6e-05,6e-05
8.7e-05,6.2e-05
9.3e-05,6.1e-05
9.7e-05,6.8e-05
9.7e-05,7e-05
0.000103,7.6e-05
0.0001,6.2e-05
0.000111,6.5e-05
0.000122,8.8e-05
0.00012,9.3e-05
0.000123,9.1e-05
0.00013,8.9e-05
0.00013,8.6e-05
0.000133,8.9e-05
0.000146,9.8e-05
0.000134,7.4e-05
0.000122,6.6e-05
0.000126,8e-05
0.000119,8.3e-05
0.000111,6.9e-05
9.7e-05,5.3e-05
9.8e-05,5.4e-05
9.8e-05,5.1e-05
8.7e-05,3.9e-05
6.9e-05,2.2e-05
6.7e-05,2.1e-05
7e-05,2.9e-05
6.3e-05,1.3e-05
4.1e-05,-1e-05
4.6e-05,1e-06
4.7e-05,6e-06
4.2e-05,-3e-06
3.4e-05,-9e-06
3.1e-05,-1.8e-05
3e-05,-1.8e-05
2.2e-05,-2.1e-05
1.3e-05,-3.1e-05
8e-06,-3.4e-05
6e-06,-3.9e-05
1.3e-05,-3.3e-05
1.4e-05,-2.8e-05
5e-06,-3.9e-05
2e-06,-4.5e-05
3e-06,-3.9e-05
-3e-06,-4.8e-05
-1.3e-05,-5.5e-05
-1.8e-05,-5.3e-05
-1.3e-05,-5.1e-05
-1.2e-05,-5.9e-05
-2.1e-05,-7.1e-05
-1.9e-05,-6.6e-05
-1.6e-05,-6.1e-05
-1e-05,-5.6e-05
-1.3e-05,-6.4e-05
-2.5e-05,-6.6e-05
-1.9e-05,-6.3e-05
-1e-05,-5.3e-05
-8e-06,-5.9e-05
-1.3e-05,-5.9e-05
-1.4e-05,-6.1e-05
-2e-06,-5.1e-05
-4e-06,-5.9e-05
-1.2e-05,-6.7e-05
-1.4e-05,-7.1e-05
-1.5e-05,-6.2e-05
-1.3e-05,-5.8e-05
-2.1e-05,-7.2e-05
-2.9e-05,-7.6e-05
-2e-05,-7.7e-05
-1.1e-05,-7e-05
-1.5e-05,-7.6e-05
-2e-05,-7.3e-05
-1.6e-05,-6.9e-05
-1.1e-05,-7.3e-05
-4e-06,-7e-05
-6e-06,-7.4e-05
-1.2e-05,-7.1e-05
-4e-06,-5.7e-05
-1e-06,-5.9e-05
-5e-06,-6.4e-05
-2e-06,-5.9e-05
2e-06,-5.5e-05
-0.0,-5.5e-05
-4e-06,-6.7e-05
5e-06,-5.2e-05
2e-06,-5.2e-05
8e-06,-5.1e-05
7e-06,-5.5e-05
6e-06,-6.1e-05
1e-05,-5.9e-05
1.3e-05,-5.7e-05
9e-06,-6.4e-05
3e-06,-6.8e-05
3e-06,-6e-05
1.2e-05,-5.1e-05
1.3e-05,-5.2e-05
4e-06,-6.7e-05
5e-06,-6.7e-05
8e-06,-6.9e-05
1.9e-05,-6.1e-05
-1e-05,1.8e-05
-1.8e-05,2.9e-05
-9e-06,2.1e-05
-1.2e-05,8e-06
-1.2e-05,1.3e-05
-1.3e-05,2.2e-05
-6e-06,2.1e-05
-1e-05,1.6e-05
-1e-05,1.7e-05
-4e-06,1.8e-05
3e-06,2.2e-05
-7e-06,1.3e-05
-1.4e-05,1.3e-05
-8e-06,1.7e-05
-2e-06,1.8e-05
-1e-06,1.7e-05
-5e-06,1.5e-05
-8e-06,1.3e-05
-6e-06,1.2e-05
-7e-06,1.5e-05
-1.4e-05,7e-06
-9e-06,5e-06
-1.1e-05,6e-06
-5e-06,1.1e-05
-1.6e-05,-1e-06
-1.4e-05,5e-06
-1.3e-05,7e-06
-6e-06,1.5e-05
-6e-06,1.1e-05
-8e-06,4e-06
-8e-06,3e-06
-1e-06,1.4e-05
-5e-06,1.3e-05
-1.5e-05,1e-06
-8e-06,1e-06
-6e-06,6e-06
-5e-06,6e-06
-1e-05,-2e-06
-9e-06,4e-06
-8e-06,1e-05
-7e-06,7e-06
-1.4e-05,-3e-06
-1.7e-05,-7e-06
-7e-06,4e-06
-5e-06,6e-06
-0.0,4e-06
-6e-06,1e-05
-8e-06,9e-06
-8e-06,7e-06
-2e-06,1.3e-05
-1.2e-05,2e-06
-4e-06,8e-06
-2e-06,1e-05
0.0,8e-06
-1.2e-05,-6e-06
-8e-06,3e-06
-5e-06,1e-06
0.0,1.2e-05
-8e-06,-3e-06
-1.6e-05,-2e-06
-1.1e-05,4e-06
-6e-06,1e-05
-6e-06,4e-06
-1.1e-05,5e-06
-1.2e-05,5e-06
-8e-06,4e-06
-1e-05,-3e-06
-2.1e-05,-1.4e-05
-2.2e-05,-1.4e-05
-1.1e-05,3e-06
-9e-06,4e-06
-2e-05,-5e-06
-1.5e-05,-4e-06
-1.7e-05,-8e-06
-2.3e-05,-1.1e-05
-2.5e-05,-1.8e-05
-7e-06,0.0
-1.4e-05,-2e-06
-8e-06,4e-06
-1e-06,6e-06
-5e-06,-4e-06
-1e-06,1.1e-05
4e-06,2.2e-05
4e-06,1.8e-05
0.0,5e-06
2e-06,8e-06
7e-06,1.4e-05
2e-06,2e-06
-1.2e-05,-9e-06
-1.6e-05,-1.1e-05
-2.1e-05,-7e-06
-9e-06,5e-06
-1.7e-05,-5e-06
-1.7e-05,-7e-06
-1.8e-05,-8e-06
-1.5e-05,-1.1e-05
-1.1e-05,-1.3e-05
-1.4e-05,-7e-06
-1.2e-05,-0.0
-4e-06,1.1e-05
0.0,1e-05
-8e-06,2e-06
-1.4e-05,-8e-06
-1.5e-05,-4e-06
-2.1e-05,-4e-06
-3e-05,-1.6e-05
-2.5e-05,-1.4e-05
-1.7e-05,-6e-06
-1.3e-05,3e-06
-1.1e-05,1.3e-05
-1.7e-05,1.6e-05
-1.5e-05,1.6e-05
-1.3e-05,1.7e-05
-1.1e-05,1.4e-05
-2e-05,1.2e-05
-1.6e-05,1.4e-05
-1.2e-05,2.7e-05
-1.2e-05,2.4e-05
-1.6e-05,1.3e-05
-1.3e-05,2.4e-05
-1.3e-05,3.9e-05
-9e-06,4.3e-05
-1.5e-05,3.4e-05
-1.7e-05,3e-05
-1.8e-05,3e-05
-1.5e-05,3.3e-05
-1.9e-05,2.6e-05
-1.4e-05,3.5e-05
-1.5e-05,3.3e-05
-1.1e-05,3.9e-05
-1.7e-05,3e-05
-1.8e-05,3.4e-05
-1.8e-05,3.4e-05
-1.3e-05,3.8e-05
-1.2e-05,3.1e-05
-1.9e-05,2.3e-05
-1.5e-05,2.7e-05
-7e-06,4.2e-05
-9e-06,3.6e-05
-2.1e-05,2.2e-05
-1.8e-05,2.5e-05
-1e-05,3e-05
-1.3e-05,2.5e-05
-3.2e-05,-1e-06
-1.5e-05,2.5e-05
-3e-06,3.6e-05
-2e-06,3.4e-05
-7e-06,3e-05
-1e-05,3.2e-05
-1e-05,3.2e-05
-8e-06,3.6e-05
-1.6e-05,2.3e-05
-1.3e-05,2.5e-05
-1.4e-05,2.1e-05
-1e-05,2.4e-05
-1e-06,2.9e-05
-1.5e-05,1.7e-05
-2.4e-05,1.1e-05
-1.4e-05,1.9e-05
-4e-06,2.3e-05
-1.1e-05,1.1e-05
-2.2e-05,6e-06
-2.3e-05,3e-06
-1.6e-05,4e-06
-1.5e-05,-1e-06
-2.2e-05,-5e-06
-2.3e-05,-8e-06
-1e-05,4e-06
-7e-06,2e-06
-1.9e-05,-6e-06
-1.4e-05,3e-06
-1.7e-05,3e-06
-1.3e-05,0.0
-1.3e-05,-3e-06
-1.1e-05,1e-06
-4e-06,1e-06
0.0,8e-06
-3e-06,6e-06
-6e-06,4e-06
-8e-06,-0.0
0.0,2e-06
0.0,-1e-06
0.0,-4e-06
-6e-06,-0.0
4e-06,8e-06
4e-06,3e-06
-1.2e-05,-8e-06
-1.3e-05,8e-06
3e-06,1.5e-05
-1e-05,-2e-06
-1.3e-05,2e-06
-6e-06,8e-06
-7e-06,7e-06
1e-06,1.2e-05
-6e-06,-1e-06
-1e-05,-1e-05
-8e-06,-5e-06
4e-06,6e-06
-3e-06,3e-06
-8e-06,-4e-06
-4e-06,-0.0
-2e-06,1e-05
-1e-06,2e-06
-1.2e-05,-1.3e-05
-1.3e-05,-9e-06
-8e-06,-1e-06
-5e-06,1e-06
-1e-05,-8e-06
-7e-06,-9e-06
5e-06,-3e-06
1.4e-05,8e-06
6e-06,1e-06
2e-06,-8e-06
0.0,-8e-06
3e-06,-0.0
-3e-06,-1.1e-05
-8e-06,-1.4e-05
-1.5e-05,-1.5e-05
-1.7e-05,-1.4e-05
-2.3e-05,-2.4e-05
-1.9e-05,-2.5e-05
-7e-06,-1.3e-05
3e-06,-8e-06
5e-06,-1.5e-05
3e-06,-2.5e-05
-2e-06,-2.6e-05
3e-06,-1.5e-05
1e-05,-6e-06
8e-06,-1.3e-05
4e-06,-2e-05
7e-06,-1.6e-05
1e-05,-2e-06
1.4e-05,-6e-06
8e-06,-2.1e-05
6e-06,-1.9e-05
1e-06,-2.8e-05
3e-06,-3.3e-05
-3e-06,-3.8e-05
-9e-06,-3.8e-05
-1e-06,-2.7e-05
8e-06,-1.8e-05
-4e-06,-3e-05
-2e-06,-3.5e-05
7e-06,-2.4e-05
1.7e-05,-8e-06
1.4e-05,-1.2e-05
1.8e-05,-8e-06
1.8e-05,-6e-06
2.6e-05,2e-06
2.3e-05,-5e-06
6e-06,-1.7e-05
1.1e-05,-1.3e-05
1.4e-05,-9e-06
2.1e-05,-1e-05
1.6e-05,-1.3e-05
1.7e-05,-9e-06
1.8e-05,-9e-06
1.9e-05,-1.1e-05
1.4e-05,-1.4e-05
2.1e-05,-1e-06
1.7e-05,-4e-06
2.8e-05,3e-06
1.9e-05,-4e-06
1.9e-05,-1e-05
2.4e-05,0.0
3.4e-05,1.3e-05
3.3e-05,5e-06
3e-05,1e-06
3.4e-05,9e-06
3.2e-05,1.6e-05
3.6e-05,2.1e-05
3.2e-05,1.6e-05
3.5e-05,2.2e-05
4.7e-05,3.9e-05
5.3e-05,3.6e-05
4.5e-05,2.8e-05
5.2e-05,4.2e-05
6.6e-05,5.4e-05
7.4e-05,5.7e-05
6.5e-05,5.2e-05
6.2e-05,4.9e-05
0.000102,8.7e-05
0.000115,0.000109
0.000102,9.1e-05
0.000105,8.8e-05
0.000108,9.3e-05
0.000112,0.0001
0.000115,9.3e-05
0.000109,8.3e-05
0.000101,8.1e-05
9.1e-05,7.5e-05
9.3e-05,7.6e-05
8.1e-05,6.3e-05
7.7e-05,6.1e-05
8.6e-05,7e-05
8.4e-05,6e-05
7.3e-05,4.6e-05
6.6e-05,4.1e-05
6.8e-05,3.6e-05
7.4e-05,3.4e-05
6.9e-05,3.1e-05
5.9e-05,2.5e-05
6e-05,2.4e-05
5.8e-05,2e-05
5.9e-05,2e-05
5.8e-05,2.5e-05
5.6e-05,1.8e-05
6.3e-05,3.1e-05
7.5e-05,4.3e-05
7.8e-05,3.8e-05
8.6e-05,4.7e-05
0.000103,6.3e-05
0.000129,8.4e-05
0.000148,9.9e-05
0.000154,0.00011
0.000155,0.000115
0.000161,0.000124
0.000187,0.000143
0.000204,0.00016
0.000199,0.000159
0.000211,0.00017
0.000223,0.000186
0.000225,0.000181
0.00022,0.000178
0.000205,0.000168
0.000205,0.00016
0.000199,0.00015
0.000191,0.000142
0.000177,0.000128
0.00017,0.000117
0.000157,0.000106
0.000161,0.000118
0.00016,0.000118
0.000146,0.000108
0.000133,9.5e-05
0.000121,8.9e-05
0.00012,8.2e-05
0.00011,7e-05
0.000107,6.1e-05
9.1e-05,4.6e-05
8.1e-05,3.8e-05
8.4e-05,4.7e-05
9.7e-05,5.9e-05
7.3e-05,2.7e-05
6.9e-05,3.3e-05
7.7e-05,4.3e-05
6.4e-05,3.7e-05
5.1e-05,2.5e-05
4.1e-05,1.3e-05
2.9e-05,-4e-06
2.6e-05,-5e-06
2.9e-05,-8e-06
1.4e-05,-1.7e-05
1.6e-05,-2e-05
2.2e-05,-1.1e-05
2.4e-05,-1.1e-05
5e-06,-2.8e-05
1e-06,-2.6e-05
5e-06,-2.2e-05
0.0,-2.6e-05
-1.7e-05,-4.7e-05
-1.4e-05,-5.1e-05
-1.3e-05,-4.6e-05
-3e-06,-4.1e-05
-1.5e-05,-5.1e-05
-2.6e-05,-5.3e-05
-2.9e-05,-5.6e-05
-2.6e-05,-5.4e-05
-2e-05,-5.7e-05
-2.6e-05,-5.5e-05
-2.1e-05,-5.4e-05
-2e-05,-4.6e-05
-2.1e-05,-5.3e-05
-2.7e-05,-5.9e-05
-2.4e-05,-5.3e-05
-2.9e-05,-5.3e-05
-3.3e-05,-6.3e-05
-6e-06,-5.1e-05
2.2e-05,-1.8e-05
7e-06,-3.1e-05
8e-06,-3.7e-05
8e-06,-3.4e-05
1e-06,-3.7e-05
4e-06,-3.5e-05
1.1e-05,-3e-05
9e-06,-2.5e-05
-8e-06,-4e-05
-5e-06,-4e-05
-1.1e-05,-4.2e-05
-1.8e-05,-5e-05
-2.9e-05,-6.8e-05
-2.5e-05,-6.5e-05
-3.7e-05,-6.3e-05
-3e-05,-6.5e-05
-3.7e-05,-6.9e-05
-3.7e-05,-5.8e-05
-4e-05,-6.1e-05
-2.9e-05,-5.6e-05
-3.3e-05,-6.8e-05
-3.6e-05,-6.4e-05
-3.2e-05,-5.8e-05
-3.2e-05,-5.7e-05
-3.4e-05,-6.6e-05
-3.6e-05,-6.8e-05
-3.1e-05,-6e-05
-2.7e-05,-4.9e-05
-2.7e-05,-5.1e-05
-3.8e-05,-5.9e-05
-3.8e-05,-5.4e-05
-4.2e-05,-5.2e-05
-4.1e-05,-5.5e-05
-4.2e-05,-5.8e-05
-4.2e-05,-5.1e-05
-4e-05,-4.7e-05
-2.7e-05,-3.8e-05
-3.3e-05,-4.4e-05
-3e-05,-3.4e-05
-3.4e-05,-3.8e-05
-2.3e-05,-3.3e-05
-2.9e-05,-4e-05
-3.4e-05,-3.2e-05
-3e-05,-2.7e-05
-2.4e-05,-2.4e-05
-2.5e-05,-2.3e-05
-3.5e-05,-3.4e-05
-3.8e-05,-2.8e-05
-3.4e-05,-2.1e-05
-2.9e-05,-1.7e-05
-3.6e-05,-3.1e-05
-3.5e-05,-3.2e-05
-3.5e-05,-3.3e-05
-2.5e-05,-2.1e-05
-2.8e-05,-2.6e-05
-2.9e-05,-2.6e-05
-2.6e-05,-2.5e-05
-2.6e-05,-2.1e-05
-2.6e-05,-2.6e-05
-3.4e-05,-3.8e-05
-2.9e-05,-2.8e-05
-2.5e-05,-1.7e-05
-3.1e-05,-3.4e-05
-4.1e-05,-4.4e-05
-3.3e-05,-3.8e-05
-2.6e-05,-3e-05
-2.6e-05,-2.6e-05
-3.1e-05,-3.8e-05
-3.1e-05,-4e-05
-3e-05,-3.7e-05
-2.7e-05,-3.4e-05
-3.2e-05,-4e-05
-3.4e-05,-4.5e-05
-3.2e-05,-4.3e-05
-2.1e-05,-3.3e-05
-3.1e-05,-4.9e-05
-4.2e-05,-6.1e-05
-4.2e-05,-6e-05
-3.7e-05,-5e-05
